bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-01_task-simon_run-01_bold	0.0006688780487804879	0.008471511219512194	3	25.96531072848413	1.060834906601467	0.958105006919315	0.6074530873246959	439.8753967285156	0.15082695059190415	78	19.024390243902438	2.466823777777778	2.480636666666667	2.7230000000000003	2.1968346666666667	0.0167351	0.0029665008187294006	0.02403339184820652	410	64	64	32	4.457698146736704	2.0	3.0	3.0	3.75	31.266705692936846	10.21187686920166	69.33201599121094	45.24390411376953	60822.0	36.690242767333984	169.86134490966785	78.80142974853516	2.1555029421736203	171.14291381835938	988.4441528320312	990.6414794921875	38646.0	620.5463256835938	1337.2018127441406	222.22874450683594	50.467193603515625
sub-01_task-simon_run-02_bold	0.00036574162679425836	0.005148985263157894	2	24.623535910959237	1.1040298816786558	1.0045028764748205	0.607322950212047	434.568359375	0.13454561678697302	28	6.698564593301436	2.426574	2.4449366666666665	2.6862999999999997	2.1484853333333334	0.0320209	0.002362115541473031	0.024820590391755104	418	64	64	32	4.534510443781792	2.0	3.0	3.0	3.75	31.596330932324726	10.066084861755371	70.02218627929688	45.428226470947266	61191.0	37.555023193359375	171.9210433959961	79.03446197509766	2.268167956897937	168.73468017578125	990.6548461914062	992.5047607421875	38300.0	631.9443481445312	1336.1708740234376	218.87518310546875	60.49488830566406
sub-01_task-simon_run-03_bold	0.0009081145584725537	0.005805590405727924	1	25.34527865308612	1.1192700134928224	1.008250079832536	0.6079367807618591	426.6915588378906	0.12560825959646077	28	6.682577565632458	2.4222622222222223	2.4410133333333333	2.6756266666666666	2.1501466666666667	0.0396154	0.0018096379935741425	0.025786908343434334	419	64	64	32	4.526885005755031	2.0	3.0	3.0	3.75	31.121627342018954	10.597599983215332	70.96082305908203	45.83055114746094	61273.0	37.5847282409668	175.393798828125	79.23201751708984	2.25869557128941	169.0662384033203	990.6209106445312	992.5489501953125	38255.0	630.3742492675781	1336.2625732421866	219.25363159179688	57.70638656616211
sub-01_task-simon_run-04_bold	0.0013923923444976074	0.006276610741626794	2	26.408592393525197	1.1331944079136689	1.0196538816786576	0.6088223311933147	418.89013671875	0.1297595704432795	52	12.440191387559809	2.436729777777778	2.45999	2.684623333333333	2.165576	0.034101	0.0015939854783937335	0.02699117176234722	418	64	64	32	4.4938763035520575	2.0	3.0	3.0	3.75	30.932626965077212	10.963454246520996	71.82913970947266	46.31578826904297	61247.0	38.07655334472656	176.17655181884754	78.66268157958984	2.280233610926845	169.58421325683594	991.5659790039062	995.04541015625	38351.0	623.2045288085938	1336.8240966796875	221.4196319580078	56.08055114746094
sub-01_task-simon_run-05_bold	0.0007172966507177033	0.006758197081339713	2	25.69316014124698	1.0863942826139086	0.9976983073141482	0.6088439634838079	414.0516357421875	0.1271996752172866	32	7.655502392344498	2.4086553333333334	2.4318500000000003	2.6516466666666667	2.142469333333333	0.0313343	0.002702483208850026	0.02651602402329445	418	64	64	32	4.634835521893612	2.0	3.0	3.0	3.75	32.6519197240949	10.803845405578613	71.71150207519531	46.59090805053711	61474.0	38.3516731262207	173.8904258728026	77.21178436279297	2.3432700453793114	166.60118103027344	993.5243530273438	994.3492431640625	37981.0	643.2463989257812	1333.387451171875	214.53536987304688	54.3859748840332
sub-01_task-simon_run-06_bold	0.00037730310262529834	0.00567555923627685	1	26.051692122990442	1.0968836656937797	1.002485626818182	0.6093523795386774	411.0606689453125	0.12357577650620591	24	5.727923627684964	2.4169464444444446	2.4470899999999998	2.653773333333333	2.149976	0.0260388	0.0028665533754974604	0.026322556659579277	419	64	64	32	4.599079366729742	2.0	3.0	3.0	3.75	31.710360163899644	10.604674339294434	72.00985717773438	46.5847282409668	61380.0	38.79475021362305	174.83330459594723	76.68551635742188	2.3501943813330435	167.05282592773438	990.9977416992188	992.5680541992188	38095.0	636.62509765625	1330.4440063476559	215.81602478027344	58.40715408325195
