csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
1050.2329473416069	923.4755110262657	896.668654794012	1.087278	25.891165	0.19628180000000003	-0.028948503100000002	0.0045856009	0.06499352	-0.0934200602	-0.0295511459	-0.0363648468	0.001016274	0.09353370609999999	0.0733777374	0.033079231	-0.0081678919	0.0155480202	0.06972772990000001	0.0693822115	0.0688076153	0.0680058383	0.0669795277	0.06573207219999999	0.0642675904	0.0625909175	0.060707589400000005	0.058623824299999995	0.056346502	0.0	0.0	0.0	-0.0230104	-0.0318312	0.083267	0.000377893	0.000155935	-9.5581e-05
1057.7903289292144	926.302123521024	897.6574247091087	1.066764	25.402668	0.18466554	-0.0128174144	0.0550838534	0.0129217449	-0.0631176685	-0.09174537990000001	0.0025896367	-0.0069572973	-0.023881271800000003	0.0379939698	0.0359757849	-0.0740287637	-0.1454755959	0.0696949451	0.0692513198	0.0685140347	0.0674862163	0.066172223	0.0645776269	0.0627091899	0.060574835	0.0581836128	0.055545663499999995	0.052672173200000005	0.0	0.0	0.0	-0.0350868	0.0808061	0.0973616	-0.000459593	0.000135553	-3.63042e-05
1049.2835710807642	924.529954296258	898.1735459214079	1.128842	26.88092	0.173925515	0.09485888769999999	-0.0353731176	-0.0461547363	-0.029450750699999997	0.0045181602	-0.002905912	0.0789962537	0.0162810687	0.0010583742	-0.0597137024	-0.029260256000000002	0.0376498605	0.0696580684	0.0691041646	0.0681842518	0.0669032024	0.0652678015	0.0632867108	0.060970423200000005	0.0583312069	0.0553830404	0.052141538700000004	0.048623870300000004	0.0	0.0	0.0	-0.0259822	-0.0370667	0.0835308	0.00011894	8.43043e-05	-6.88688e-05
1053.8480003026655	925.957146185086	900.0956631703948	1.151302	27.415743	0.132185455	0.0435440556	-0.0574753496	0.06762236370000001	0.0146212299	-0.0227987748	0.0076351748	0.0503467679	0.0177882284	-0.0656518135	0.056964447300000005	0.022436213700000002	-0.0179377187	0.0696171019	0.0689407806	0.067818441	0.0662573444	0.0642675904	0.0618620518	0.059056291399999995	0.0558684614	0.0523191857	0.0484314267	0.044230336399999994	0.0	0.0	0.0	-0.0296191	0.0667334	0.0836777	-0.000274346	1.20464e-05	-9.535600000000003e-05
1056.1218074560436	925.936131720608	900.7896890889676	1.152225	27.437733	0.108365845	0.023359994300000003	0.0815098771	0.048852344699999994	0.061465766799999995	-0.021044686099999998	0.0042465921	0.032259584	-0.067848246	0.0281595939	0.0549475049	-0.055507531	0.0747248744	0.069572048	0.06876120599999999	0.0674167956	0.065549249	0.0631730577	0.0603066606	0.0569723	0.0531958496	0.0490066137	0.044437099699999996	0.0395227658	0.0	0.0	0.0	-0.0350886	-0.0174643	0.077139	-0.000146056	-5.26975e-05	-4.5191e-05
1060.9529171309339	927.5813334945328	899.1025341672963	1.155286	27.510618	0.14385790499999998	-0.0378500702	-0.0105143325	-0.1125787572	0.0813637842	0.063295059	-0.0109001026	-0.0672687329	-0.0791045185	-0.060891330800000004	-0.0708110001	0.03922854	0.0289698452	0.0695229094	0.0685654832	0.0669795277	0.0647795811	0.0619858099	0.058623824299999995	0.0547244429	0.050323411	0.045461072000000005	0.0401819982	0.034534582200000004	0.0	0.0	0.0	-0.0350386	0.0697793	0.10188100000000001	-0.000410692	-0.000394562	-1.52454e-05
1054.3581381703495	923.7832727173807	896.1719333561268	1.126167	26.817213	0.139328432	-0.054135103899999995	-0.051894471399999996	0.009547945	-0.026479903500000002	0.0285034863	0.0382664931	-0.0562300797	0.0830272283	-0.007211266500000001	-0.0413199935	0.0181097196	0.034294445800000004	0.06946968889999999	0.06835365809999999	0.0665068685	0.06394906389999999	0.060707589400000005	0.056817099100000004	0.0523191857	0.0472619357	0.0416994153	0.0356910927	0.029301202000000002	0.0	0.0	0.0	-0.0270158	-0.000257867	0.101846	1.11025e-05	1.20464e-05	0.000381021
1057.5566631266915	924.7997411494687	896.8021041340033	1.116842	26.595154	0.166940592	-0.0493902101	0.0339068292	0.028682923500000002	-0.051886018799999996	-0.0096759471	0.0149570954	-0.0409457606	0.0097990964	0.0376602365	0.0266864274	-0.0067324325	-0.08471743039999999	0.0694123896	0.06812578030000001	0.0659990676	0.0630584775	0.0593402721	0.0548903033	0.0497634463	0.0440229239	0.0377395262	0.030990737799999998	0.0238597824	0.0	0.0	0.0	-0.0350065	0.0860275	0.127716	-0.000692095	1.20464e-05	0.000148328
1048.7554392032762	923.1433640533941	897.2580335807186	1.094299	26.05835	0.10688708000000001	0.0601024948	0.0430623621	-0.0501778559	-0.07840718690000001	0.021917689100000002	-0.0055066935	0.0634768866	0.0196297587	0.094031857	-0.052833154199999996	0.0100978586	0.0089332297	0.069351015	0.0678819035	0.0654563934	0.0621086583	0.057885864800000006	0.0528475086	0.0470645757	0.0406185429	0.0336002292	0.026108516800000002	0.0182489575	0.0	0.0	0.0	-0.0350534	0.00504702	0.137618	-0.0004004	1.20464e-05	0.000175787
1050.3216357659958	923.4411954990114	897.1190788683765	1.097532	26.135344	0.09055072999999998	0.0069375335	-0.0802980592	0.005691475600000001	-0.0410425765	-0.0441306284	0.06841489049999999	0.0175191517	0.0796235889	-0.0441836029	-0.0300256295	-0.0370416011	-0.0176422449	0.0692855687	0.06762208480000001	0.0648791327	0.061100498600000004	0.056346502	0.050693032	0.044230336399999994	0.0370615809	0.029301202000000002	0.0210730807	0.0125085645	0.0	0.0	0.0	-0.0205158	0.0475359	0.116727	-0.000215371	1.20464e-05	0.000108151
1050.3874600069873	923.3530379984633	898.5285183401787	1.081844	25.761753	0.11156296999999998	0.019883950900000003	0.0051402995	0.09141927150000001	-0.0219844061	0.0033497588000000003	0.0105308148	0.0464736563	0.0665772729	0.021473657200000003	0.0696870401	0.018529432	0.007230945600000001	0.0692160544	0.0673463854	0.0642675904	0.0600349455	0.0547244429	0.0484314267	0.0412688804	0.0333653994	0.0248628815	0.0159139794	0.0066793603	0.0	0.0	0.0	0.00301794	0.0191579	0.135755	-0.000215371	0.000440249	0.000492413
1056.4227841841291	924.3100160607357	898.5184232483338	1.121063	26.695677	0.14612079	-0.0054189639000000005	0.0690525083	-0.045883823	0.0015555494	0.0093581554	0.0071797708	0.0036144667	-0.04089634	0.0627221335	-0.0162926796	0.013080437700000001	-0.0373940113	0.0691424763	0.06705486990000001	0.0636220897	0.058912999699999996	0.0530220682	0.046067471900000004	0.0381887255	0.029543882999999996	0.0203063666	0.010661488500000002	0.0008027324	0.0	0.0	0.0	-0.0350713	0.0528213	0.14320500000000003	-0.0011546	0.000287168	0.00024636
1050.3233275105072	923.735291714671	898.2672823507181	1.175232	27.985586	0.211415015	0.1213515476	-0.0719147009	0.0214439967	-0.026665280899999998	0.0913202374	0.0088250918	0.11936300650000001	0.0320069035	-0.0199095552	-0.0226515446	0.0541605125	0.0307145211	0.0690648386	0.0667476069	0.06294297160000001	0.057735715199999996	0.051241876299999996	0.043606163499999996	0.034998731	0.0256113868	0.015653318500000003	0.0053464317	-0.0050795949	0.0	0.0	0.0	-0.025386	-0.0302235	0.177043	-9.22973e-05	1.20464e-05	-0.000113154
1056.2406396917281	926.0071314575293	901.9337641148123	1.101175	26.222084	0.198372665	0.0384795745	-0.0286216781	0.0678005165	0.1144426131	0.046868806	0.0559328992	0.048544582999999995	-0.029780868399999997	-0.0772399246	0.0791445446	0.09200306609999999	0.012323493500000001	0.068983146	0.0664246684	0.062230595	0.0565041979	0.04938647980000001	0.0410527028	0.0317080719	0.0215826831	0.010925856999999999	0.0	-0.010925856999999999	0.0	0.0	0.0	-0.0350263	0.071591	0.161368	-0.00107389	0.00018054	0.000161617
1054.6978712272428	924.9370791777943	898.4471245142814	1.128969	26.88393	0.186695165	-0.0768184012	0.050668509199999996	0.0241679797	0.015855138799999998	0.0188357709	-0.0753742152	-0.0529507938	-0.0314492703	0.0588145342	0.0301399512	0.0035906116	0.0825359696	0.0688974032	0.0660861303	0.0614853364	0.055219604400000004	0.0474586019	0.038412486	0.0283262131	0.0174729054	0.0061464556000000005	-0.0053464317	-0.0166945451	0.0	0.0	0.0	-0.035009	-0.015983	0.130402	-3.66563e-05	1.20464e-05	0.000318647
1058.9373317079871	925.2107379157176	897.0911380917923	0.961372	22.892975	0.20302243	-0.0729769948	0.042643361799999994	0.0019894862	-0.0049145290999999995	0.0734316288	-0.0023667849	-0.069989098	-0.0267314663	0.0380528473	-0.0019959815	0.0823676309	-0.027979685299999998	0.0688076153	0.06573207219999999	0.060707589400000005	0.053883141600000004	0.045461072000000005	0.0356910927	0.0248628815	0.0132974919	0.0013378348999999999	-0.010661488500000002	-0.0223447014	0.0	0.0	0.0	-0.045117	0.0874019	0.164966	-0.000382973	0.000493833	4.74397e-05
1048.8126509267547	923.5469966467588	897.244386611105	1.080081	25.71977	0.14486563500000002	0.038481955899999996	0.035779224500000005	-0.053738318	-0.0762760678	0.017759871	0.0186646722	0.025176445699999998	0.0061588906	0.07518885110000001	-0.0690943827	-0.0257433941	0.069460965	0.0687137875	0.0653625771	0.0598977651	0.0524960647	0.0433968216	0.032894274	0.0213280384	0.0090721272	-0.0034771456	-0.0159139794	-0.027836209599999998	0.0	0.0	0.0	-0.0350447	-0.00414487	0.155408	-0.000177658	0.00036993	0.000391993
1054.629893856873	925.1626050743918	898.8401007268939	1.08466	25.828817	0.14949159999999997	0.026399117200000002	-0.0694884901	0.005499972	0.0160268921	-0.075463081	0.0212182153	0.017195776	0.0189303378	-0.0832061765	-0.0075343116	-0.0641330185	-0.0456183337	0.0686159254	0.0649777319	0.059056291399999995	0.051059676799999995	0.0412688804	0.030027940299999997	0.017731851	0.0048126836	-0.0082755963	-0.0210730807	-0.033130079900000005	0.0	0.0	0.0	-0.0349903	0.08419759999999998	0.140754	-0.000545728	1.20464e-05	0.000189132
1049.5581976064586	923.4042379798357	897.9709109511755	1.097568	26.136189	0.14151137	-0.0177541684	-0.007226609100000001	0.0670378514	0.0004205128	0.01003946	0.0110578649	0.0004974681	0.0452640072	0.028531878700000003	0.06726803860000001	0.0631371636	0.0597499693	0.0685140347	0.0645776269	0.0581836128	0.0495753269	0.0390803715	0.0270981491	0.0140846626	0.0005351615	-0.013034706100000001	-0.026108516800000002	-0.0381887255	0.0	0.0	0.0	-0.0349836	0.00517312	0.135664	-9.976880000000003e-05	0.000312474	0.000590549
1052.5555587608915	924.1620341454167	897.5976766418431	1.1220850000000002	26.720009	0.15977784	0.023850385	0.05619639269999999	-0.052583589699999995	-0.011156183799999999	0.014693339199999999	-0.0087832908	0.0086356952	-0.0338626797	0.0474087141	-0.0362410075	0.016807059	-0.0014506739	0.0684081213	0.0641623562	0.057280190599999996	0.0480444095	0.0368345067	0.0241110917	0.0103969635	-0.0037443709	-0.017731851	-0.030990737799999998	-0.04297623	0.0	0.0	0.0	-0.047295	0.0897057	0.143957	-0.00075619	0.000312006	0.000154621
1052.0695667012346	923.3262536665708	897.7447790608916	1.202751	28.640884	0.17221143	0.014477973500000001	-0.0686068789	-0.0282520231	0.0198195695	0.0310566192	0.0089276452	0.006779748100000001	0.0465432581	-0.044185737	-0.0585769999	0.0444884611	0.0076017177	0.06829819150000001	0.0637320171	0.056346502	0.0464683626	0.034534582200000004	0.0210730807	0.0066793603	-0.0080098379	-0.0223447014	-0.0356910927	-0.0474586019	0.0	0.0	0.0	-0.044153	0.00285962	0.166688	-0.000296264	0.000510097	0.000686451
1052.9470181878476	923.5646099262344	896.2535440672702	1.169636	27.852337	0.133190185	-0.0576561436	0.0125297003	0.0568993712	-0.0493719817	0.0204602375	-0.0654372824	-0.038455821	0.0440551033	0.060416900499999995	0.0503231001	0.0198781299	0.0239436842	0.0681842518	0.0632867108	0.0553830404	0.0448486665	0.032183973399999996	0.0179905363	0.0029425457	-0.012245216399999998	-0.0268513286	-0.0401819982	-0.0516040163	0.0	0.0	0.0	-0.0525576	0.0783648	0.158384	-0.000275603	4.63099e-05	0.000351371
1050.1852709053746	923.1465071127487	899.0320785364734	1.174106	27.958782	0.14492619	0.1438233864	0.0104759252	-0.023973178199999997	-0.035060624500000005	0.0597972554	-0.0297233711	0.1303516805	-0.0113856753	0.030282762999999997	-0.052342517699999994	0.0286018673	0.029345795600000002	0.0680663088	0.0628265418	0.054390315	0.0431868428	0.029786130299999998	0.0148699727	-0.0008027324	-0.0164345965	-0.0312303087	-0.044437099699999996	-0.0553830404	0.0	0.0	0.0	-0.0296189	0.00153018	0.171489	-5.22856e-05	4.63099e-05	0.000769011
1055.8432847914746	926.638825652381	900.1092001700193	1.150972	27.407904	0.14982613999999997	0.0176618348	-0.0533220625	0.041538905099999995	0.10489925439999999	-0.0325500646	0.0352029321	0.020115473000000002	-0.036401422999999995	-0.1118586043	0.055690746	-0.0204215862	0.0350378456	0.0679443695	0.0623516183	0.0533688502	0.0414844523	0.027344571800000002	0.0117179847	-0.004545701599999999	-0.0205622411	-0.0354608248	-0.0484314267	-0.0587688433	0.0	0.0	0.0	-0.0335564	0.08055579999999998	0.146741	-0.000238791	4.63099e-05	0.000113216
1056.9499420268983	924.8793197682036	899.1419950634512	1.207779	28.760616	0.07056591999999996	-0.0657434353	-0.015871736799999998	0.0238540977	0.056389576600000005	0.0411396846	-0.0008137264	-0.0667957835	-0.009725744	-0.017397482	0.0301695315	0.0622043205	0.0796186744	0.067818441	0.0618620518	0.0523191857	0.039743094300000004	0.0248628815	0.0085412333	-0.0082755963	-0.0246126449	-0.0395227658	-0.052141538700000004	-0.0617373855	0.0	0.0	0.0	-0.0294718	0.0386294	0.149327	7.46863e-05	0.000172211	0.000113216
1057.0572909058985	924.4867562099578	896.0002045336536	1.229824	29.285583	0.04977741999999999	-0.1007401534	0.0612151395	-0.0029024607	-0.021200467400000002	0.0464313207	-0.07480531929999999	-0.09541353279999999	-0.0114307485	0.0632944975	-0.0091514666	-0.0022072533	0.058746795	0.06768853080000001	0.0613579571	0.051241876299999996	0.0379644045	0.0223447014	0.0053464317	-0.0119816885	-0.0285705929	-0.0433968216	-0.055545663499999995	-0.0642675904	0.0	0.0	0.0	-0.0291054	0.050393	0.146364	-0.000227232	4.63099e-05	0.000379085
1051.0821518213768	923.5604799158747	897.241891667075	1.21255	28.874243	0.04881350000000001	0.022858896200000003	0.055516078899999995	-0.0676281378	-0.0553816608	0.026287291400000003	0.0533119409	-0.0068197708	-0.0390677278	0.0791493192	-0.0692757298	0.016026797	-0.054023556900000005	0.06755464629999999	0.060839452800000006	0.0501374911	0.0361500535	0.0197937274	0.0021403317000000003	-0.015653318500000003	-0.0324212173	-0.0470645757	-0.058623824299999995	-0.0663414933	0.0	0.0	0.0	-0.0335564	0.0503266	0.157506	-0.000624445	4.63099e-05	0.000113216
1047.9443246075068	921.7393882889784	895.1184170852588	1.18563	28.233194	0.10551950500000001	-0.0166082924	-0.0568329516	-0.0796142514	-0.030765691	-0.0378800284	-0.0792763287	-0.0168917772	0.0745218611	0.002342916	-0.0848314814	-0.037561246	0.0640488977	0.0674167956	0.0603066606	0.0490066137	0.0343017458	0.017213703400000002	-0.0010702914999999999	-0.019279926	-0.0361500535	-0.0505085922	-0.0613579571	-0.0679443695	0.0	0.0	0.0	-0.0335475	0.0338861	0.124537	-6.179100000000002e-05	0.000382684	0.00033621
1054.0792053858988	923.7939014205127	895.1634963784495	1.140884	27.167671	0.1243251	-0.023607629100000003	-0.057742009000000004	-0.0147880341	-0.0404433888	-0.0310432577	0.08890297539999999	-0.022001984900000004	0.0437675894	-0.025039764	-0.0290893023	0.0165388303	-0.14904665539999998	0.0672749867	0.0597597056	0.0478498417	0.0324212173	0.014608415800000002	-0.0042786529	-0.0228510799	-0.039743094300000004	-0.0537124987	-0.0637320171	-0.0690648386	0.0	0.0	0.0	-0.033511	0.0819683	0.162526	-0.000174287	-0.000122491	0.000189533
1048.0100975835132	922.2534834756067	895.4075556672642	1.194683	28.448765	0.17630205	0.06380323269999999	0.0048093510999999995	0.0859879636	-0.0633533296	-0.014708626200000002	-0.08234222599999999	0.08396133539999999	0.055626965099999995	0.0644599179	0.059371876	-0.0002521257	0.0373276236	0.0671292279	0.0591987162	0.0466677862	0.030510234700000003	0.0119816885	-0.0074779721999999995	-0.026356508799999998	-0.0431868428	-0.056661064299999994	-0.06573207219999999	-0.0696949451	0.0	0.0	0.0	-0.0335138	-0.0100152	0.16764	0.000417069	0.000465245	0.000594476
1058.9955687311697	925.8762010188057	900.0431433385776	1.144875	27.262695	0.204322665	0.0510988616	0.0680923437	0.0409799625	0.0654673689	-0.0194259722	0.0413310995	0.061039530300000006	-0.0985352479	0.0016011876	0.0744133715	0.006379017	-0.0778378288	0.0669795277	0.058623824299999995	0.045461072000000005	0.0285705929	0.0093373763	-0.010661488500000002	-0.029786130299999998	-0.0464683626	-0.0593402721	-0.0673463854	-0.0698302154	0.0	0.0	0.0	-0.0311819	0.09646370000000003	0.162951	-0.000789148	9.79947e-05	0.000351486
1048.6841808738538	924.7294095024588	896.5543852884947	1.115252	26.55731	0.155547065	0.0206198633	-0.0223232106	-0.0710054877	0.0382526205	0.002014754	-0.0676741119	-0.0042125087	-0.0311450702	-0.030505305400000002	-0.050052850999999995	-0.034468830299999996	0.1194078972	0.0668258951	0.058035164800000004	0.044230336399999994	0.0266041139	0.0066793603	-0.013822474	-0.033130079900000005	-0.0495753269	-0.0617373855	-0.0685654832	-0.06946968889999999	0.0	0.0	0.0	-0.0334038	0.0235791	0.136675	-0.00010473200000000003	0.00016001399999999996	0.000688342
1057.5572783065138	924.6624031211431	898.3337187313463	1.060412	25.251413	0.16696835	-0.0272806309	-0.0499452616	-0.0207915621	0.0214439825	0.0176539552	0.060027263399999996	-0.0380469382	-0.007472619399999999	-0.07571306259999999	-0.0047221053	0.0559597851	-0.0648391612	0.0666683389	0.0574328759	0.04297623	0.0246126449	0.0040115413	-0.016954248600000003	-0.0363787397	-0.0524960647	-0.063841009	-0.0693822115	-0.0686159254	0.0	0.0	0.0	-0.0494994	0.0949448	0.160387	-0.000833525	0.00016001399999999996	0.000301234
1052.101043402145	922.6844773876053	896.6691068928444	1.066971	25.407598	0.198446	-0.0723472373	0.031120452200000003	0.0218385723	-0.034012079300000005	-0.0102081298	-0.08508119900000001	-0.0575021728	0.035488973	0.058451942400000005	0.0141320489	-0.0105353776	0.039441854500000005	0.0665068685	0.056817099100000004	0.0416994153	0.022598056499999998	0.0013378348999999999	-0.0200501942	-0.0395227658	-0.055219604400000004	-0.06564114230000001	-0.0697917774	-0.0672749867	0.0	0.0	0.0	-0.0333937	0.018378	0.122511	3.7008e-05	0.00016001399999999996	0.000788651
1054.9870570087328	923.2465383930817	896.7952951591265	0.996188	23.722048	0.1000477525	-0.0035419709	0.07689178299999999	-0.0046361362	-0.0270370243	-0.0090405201	0.0285095613	0.0002622131	-0.0145255275	0.0774883784	0.0025444908	0.0186169477	-0.054408457599999994	0.0663414933	0.0561879791	0.040400567000000005	0.0205622411	-0.0013378348999999999	-0.0231037679	-0.0425531152	-0.057735715199999996	-0.0671292279	-0.0697917774	-0.0654563934	0.0	0.0	0.0	-0.0334742	0.0838411	0.138377	2.34395e-06	0.000305804	0.000596342
1047.0516474202907	922.0744353794192	894.6480624785478	1.024765	24.402548	0.09885590249999998	0.039561542400000003	-0.0077546509999999996	-0.0700098988	-0.054401640700000004	-0.0070922798	-0.0199732182	0.0279292937	0.0364671476	0.0435616445	-0.0858165683	-0.049369845700000005	0.052129027300000005	0.066172223	0.055545663499999995	0.0390803715	0.018507110900000002	-0.0040115413	-0.026108516800000002	-0.045461072000000005	-0.0600349455	-0.06829819150000001	-0.0693822115	-0.0631730577	0.0	0.0	0.0	-0.0334972	0.021503	0.147061	0.000175012	0.000416781	0.000868913
1056.984545891905	924.39287439358	898.9277078569212	1.084371	25.821934	0.176358	0.084051305	-0.060939813499999995	0.0221476495	0.0119337627	-0.0164459869	0.0071595624	0.0848394843	-0.0081094333	-0.06935934719999999	0.025703734199999998	-0.0045814614	-0.1289262166	0.0659990676	0.0548903033	0.0377395262	0.0164345965	-0.0066793603	-0.029058091	-0.0482382721	-0.0621086583	-0.0691424763	-0.0685654832	-0.0604411914	0.0	0.0	0.0	-0.0373946	0.105133	0.171364	-0.000592457	0.000416781	0.00034583
1051.4890932738617	924.9562412111552	899.2073813834543	1.09043	25.966223	0.18359435	-0.0094440726	0.0113353499	0.0975560659	0.0542523651	-0.0370926596	0.005098622	0.009221806899999999	-0.0072647371	-0.0449766688	0.0965432264	-0.0229927203	0.0624929217	0.06582203730000001	0.054222052199999995	0.0363787397	0.0143466445	-0.0093373763	-0.0319462571	-0.0508767278	-0.06394906389999999	-0.0696580684	-0.0673463854	-0.057280190599999996	0.0	0.0	0.0	-0.0335798	0.0246746	0.107494	-0.00011601	0.000586603	0.000408584
1058.1777384223396	925.3501105815	898.9022841710921	1.010111	24.053595	0.1912142	-0.060039753200000004	0.0041987269	0.016168493500000002	0.041930437	-0.0025052952	0.047055022300000006	-0.056217101	-0.0534293337	-0.0408583338	0.0418651548	0.0412607193	-0.043002234800000004	0.06564114230000001	0.0535410674	0.034998731	0.012245216399999998	-0.0119816885	-0.0347669117	-0.0533688502	-0.065549249	-0.069842517	-0.06573207219999999	-0.0537124987	0.0	0.0	0.0	-0.0503885	0.101517	0.14156	-0.000870119	0.000219612	0.000557426
1053.1289576203078	923.303766367516	895.653570741699	1.0544460000000002	25.109346	0.16074659999999996	-0.0627619868	0.0716114854	0.0193415766	-0.0205115171	0.061245970999999996	-0.0362175272	-0.0572657427	-0.0031918652000000004	0.0749527535	0.0072689349	0.0299906582	0.0442407069	0.0654563934	0.0528475086	0.0336002292	0.0101322859	-0.014608415800000002	-0.0375140939	-0.0557074713	-0.0669032024	-0.0696949451	-0.0637320171	-0.0497634463	0.0	0.0	0.0	-0.0199651	0.0211448	0.141516	-0.000205721	0.000137307	0.000808863
