csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
1052.4068371230403	924.0885490613084	898.0439086134512	1.091208	25.909597	0.155532045	-0.0009279275	-0.0442954567	-0.045691152199999994	-0.0527332704	-0.072477366	0.0529721687	-0.0478126082	0.0554997517	-0.0229635135	-0.0784914049	-0.0093558258	0.0028846796	0.0690303441	0.0686076127	0.0679049771	0.06692530370000001	0.06567258940000001	0.064151945	0.062369574500000004	0.060332749500000005	0.058049779800000006	0.0555299795	0.0527836287	0.0498219321	0.0	0.0	0.018342	-0.0598086	0.0491709	-5.45761e-05	-0.000401189	0.000338432
1055.425838206046	926.1814684675153	898.3050458148969	0.996249	23.654881	0.085468445	0.0013047803999999999	-0.0183992803	-0.045366980999999994	-0.0077645870999999995	-0.050555072300000004	0.0014489704	-0.0067822724	0.0034512292999999998	-0.0412837582	-0.0371051392	-0.0579746737	0.015226185900000001	0.0689952055	0.0684673808	0.0675906621	0.0663695168	0.06481016769999999	0.0629205608	0.0607103252	0.0581907236	0.0553745955	0.0522762912	0.0489115988	0.0452976641	0.0	0.0	0.018342	0.0137064	0.0502573	-0.000271917	-0.000401189	0.000338432
1054.430096722336	925.3871253098237	898.0778870052433	1.000388	23.753162	0.12748007500000003	-0.0712941747	0.0286251817	-0.0581333041	-0.0032090684999999996	0.0244633511	-0.0358115897	-0.0518628917	-0.057884154199999996	0.0229890695	-0.0406591568	0.035094508999999996	-0.0013959675	0.0689561696	0.06831167910000001	0.0672419867	0.0657537504	0.0638562337	0.061561247699999995	0.0588830773	0.055838392599999995	0.0524461451	0.048727449699999995	0.044705453099999994	0.04040519	0.0	0.0	0.00176332	-0.0501728	0.0657481	-0.000311741	-0.000202707	-5.38899e-05
1056.662639982349	926.6425207898117	896.9014624841676	0.975342	23.158487	0.08049681999999998	0.037182530400000004	0.0469752397	-0.0472601071	-0.0051888849	0.029286228199999997	-0.0408467442	0.0535095578	-0.0536179254	0.0013454275	-0.031879352799999996	0.0051611056	-0.0178563809	0.06891323860000001	0.0681405429	0.0668591281	0.0650785609	0.0628121345	0.06007676940000001	0.0568928871	0.053284257800000005	0.0492778223	0.044903491799999994	0.040193923799999996	0.0351842786	0.0	0.0	0.00176995	0.00487039	0.0774964	-0.000376876	-0.000401189	-6.42469e-05
1055.7112752558496	924.7375839498822	896.4779499529968	1.030984	24.479641	0.086285445	-0.028980819900000003	0.07347275660000001	0.035799268599999996	-0.0226524863	0.0169148982	0.0578248061	-0.008898619200000001	-0.0253115509	0.0524111383	0.0268212607	0.0534041335	0.0556580241	0.0688664149	0.0679540108	0.0664422811	0.0643445585	0.0616793442	0.0584701441	0.0547452621	0.05053755	0.045884118200000004	0.0408260078	0.0354078292	0.0296773686	0.0	0.0	0.00178236	-0.0518257	0.0854541	-0.00034717	-0.000401189	0.000338432
1052.3067545485594	923.898867365282	897.2644442892715	1.04855	24.896729	0.088996775	-0.0112977328	-0.048517739299999994	0.0641901964	0.0029608428000000003	-0.0015491275	-0.0032336385	-0.028553251499999998	0.0658488933	0.0201215563	0.0605250867	0.0021570492	0.0204197176	0.0688157013	0.067752125	0.0659916575	0.0635524067	0.060459462400000004	0.05674463849999999	0.0524461451	0.0476081962	0.042280554299999995	0.0365180191	0.0303798633	0.023929223399999998	0.0	0.0	0.0017557	-0.0217454	0.100647	-0.0008140149999999999	-0.000401189	-6.86613e-05
1052.0015883551393	923.5852635620756	897.3640896469346	0.942429	22.376993	0.066640715	0.0061139428	-0.06596457230000001	0.0450305916	0.0128500005	-0.0201650952	-0.058310060700000006	-0.0171937555	0.07593107639999999	-0.0026050916	0.032559510800000004	-0.0353928433	-0.0155737474	0.0687611004	0.0675349311	0.0655074863	0.0627028211	0.0591542116	0.054903760700000005	0.0500018983	0.044506783	0.0384836123	0.032003848700000004	0.0251443721	0.0179865674	0.0	0.0	0.014179400000000003	-0.0411313	0.0861706	-0.0008140149999999999	-0.000401189	0.000338433
1054.0765195210497	925.1947968924572	899.1444677931806	1.111528	26.392071	0.1179252	-0.047424002800000004	-0.0215439129	-0.0634159821	-0.0105924082	-0.0629791259	-0.002488314	-0.0638678092	-0.0082883423	-0.028646022900000002	-0.0647462466	-0.0146740803	-0.012419326999999999	0.0687026155	0.0673024781	0.0649900138	0.0617965697	0.0577654348	0.052951253600000005	0.0474192854	0.0412445194	0.034510658300000004	0.0273089839	0.019737119299999998	0.011897705900000001	0.0	0.0	0.0240823	-0.0241539	0.0666302	0.000616032	-0.000401146	0.000338433
1054.8596062578779	926.1131765218312	899.8024565054602	1.026814	24.380619	0.07775404999999999	-0.0460210305	0.021771377400000003	-0.0547603343	0.0319263832	-0.032200621400000004	-0.0741222794	-0.0283159208	-0.05523464559999999	0.007097194499999999	-0.0400740659	-0.0216604344	-0.061916108899999996	0.06864024980000001	0.0670548185	0.064439503	0.0608344714	0.0562950929	0.050891087	0.044705453099999994	0.0378331952	0.0303798633	0.0224599319	0.014195042	0.0057121328	0.0	0.0	0.0240319	-0.0501041	0.0586072	-0.000230203	-0.00042952	0.000338433
1053.8918834739259	925.7860286939906	898.631117174675	1.053429	25.012583	0.0729953	-0.00035875480000000003	0.039490189	0.0359303922	0.0217502504	0.0081400002	0.0223335731	0.0180098765	-0.031171997200000003	0.0348004217	0.0513588762	0.0014285428	-0.0122918247	0.0685740068	0.0667920084	0.0638562337	0.0598173958	0.0547452621	0.048727449699999995	0.0418679111	0.0342851393	0.0261101202	0.017484070600000002	0.0085559982	-0.0005198719000000001	0.0	0.0	0.0240123	-0.0144255	0.0587072	-0.000933821	-0.000407514	0.000320115
1056.5104437315922	925.5328746991647	896.4324253138859	0.995407	23.634911	0.123949605	0.0541499245	0.0613104199	0.06598673320000001	0.0096775943	-0.039496602400000004	0.07908604799999999	0.0687174955	-0.0042273881	0.0613365714	0.0524499658	0.009275204799999999	0.006038394399999999	0.0685038904	0.0665141071	0.0632405025	0.0587462618	0.0531181308	0.0464647406	0.0389145116	0.0306131746	0.021720957599999997	0.0124094938	0.0028585082	-0.006747650799999999	0.0	0.0	0.0416334	-0.0617273	0.0587779	-7.93039e-05	-0.000165401	0.000237625
1049.7774451786825	924.286791757224	895.8862786762012	1.126103	26.738132	0.096081145	0.0618502074	-0.0781441571	-0.0077897415	-0.0574122885	0.051549892699999995	0.0460644329	0.043562246900000004	0.0807239001	-0.0217401609	-0.029159653599999998	0.0123864063	0.04294564360000001	0.0684299044	0.0662211774	0.0625926223	0.057622037699999996	0.0514159964	0.04410756019999999	0.0358534272	0.0268305717	0.0172324501	0.0072648527	-0.0028585082	-0.0129205807	0.0	0.0	0.0296593	-0.00898611	0.0691358	-0.000161418	-0.000502972	0.000237151
1050.0947141240692	924.1171728624656	896.6608620081462	1.1016260000000002	26.15695	0.10256884	-0.0253504586	-0.0317777069	-0.0597447422	-0.0453104953	-0.0548733167	0.0369644583	-0.0525851441	0.0364933993	-0.0277596552	-0.0965970095	-0.0014555884	-0.0015492217000000002	0.068352053	0.0659132855	0.0619129225	0.0564457392	0.0496412623	0.041660701200000004	0.032693128700000004	0.0229510014	0.0126651267	0.002079194	-0.0085559982	-0.0189884846	0.0	0.0	0.0255842	-0.0626457	0.0644892	0.000296642	-0.000157281	0.000237151
1054.4095938868127	925.6189258182837	896.9957608169368	1.142756	27.133554	0.17768509999999998	-0.012521324399999999	0.0251912326	-0.0653503027	-0.038074216699999996	0.0650887183	-0.0367917844	0.0038279265000000003	-0.0377626172	0.005946004699999999	-0.0418805582	0.0174655428	0.0040410439	0.06827034059999999	0.065590501	0.0612017487	0.0552184296	0.0477964346	0.0391291385	0.029442361099999998	0.0189884846	0.008039876999999999	-0.0031182038000000002	-0.014195042	-0.024902038799999998	0.0	0.0	0.0296325	0.00447925	0.0926034	-0.0012432500000000004	-0.000185342	0.000237151
1051.8625448667933	924.6541468765312	897.2303794426573	1.089001	25.857185	0.13841395	-0.0613609995	0.0037102573	0.0651388853	-0.017457785400000002	-0.0249474677	0.031709179	-0.0549624287	0.0048831403	0.0261543011	0.0615108425	-0.004299244099999999	0.0553969511	0.06818477190000001	0.0652528967	0.060459462400000004	0.0539412179	0.045884118200000004	0.0365180191	0.0261101202	0.0149573421	0.0033778553000000005	-0.0082979962	-0.019737119299999998	-0.0306131746	0.0	0.0	0.0296507	-0.0907544	0.0865808	-0.000700483	-0.000327085	0.000295431
1056.8813184733604	926.0268476603496	897.6647202344349	1.043356	24.77339	0.15966285	0.03869859	0.004749655	0.0705151213	0.011902943300000001	-0.0145389383	-0.048115577300000004	0.0479508397	0.0045539705	0.0067321242	0.0647397109	-0.0667516791	0.0067104655	0.0680953517	0.064900549	0.0596864409	0.052615258399999996	0.043907013099999996	0.033832651899999996	0.022705627000000003	0.0108721428	-0.0012996156	-0.0134309379	-0.0251443721	-0.0360754683	0.0	0.0	0.0296783	0.0176648	0.0857174	-0.00136666	-0.000637034	0.000326358
1049.91853342421	923.5977129550447	896.3198471382357	1.102087	26.167906	0.16854775	0.030664764100000002	-0.054525251100000005	-0.0361704567	-0.0209846388	-0.022727450099999998	0.08268442549999999	-0.00034322169999999997	0.06750000839999999	-0.0325988071	-0.0533160934	0.0024606479	0.0011086289999999999	0.068002085	0.0645335375	0.0588830773	0.0512417494	0.0418679111	0.0310784969	0.0192383024	0.006747650799999999	-0.0059711424	-0.0184880481	-0.0303798633	-0.0412445194	0.0	0.0	0.0297366	-0.0786044	0.0828698	-0.000290802	-0.000491323	0.000160474
1054.1898653853568	926.105677478035	898.272440819705	1.059122	25.147736	0.13478456	-0.0520364373	-0.0063778559999999995	-0.0651114748	-0.011251435700000001	0.0049813019	-0.0169418671	-0.0424573354	-0.0401223559	-0.037216014500000005	-0.0535359183	-0.0026142741000000002	0.009963890500000001	0.0679049771	0.064151945	0.058049779800000006	0.0498219321	0.039769691499999996	0.028261153599999998	0.0157177412	0.0025987723	-0.0106153591	-0.0234407745	-0.0354078292	-0.0460783106	0.0	0.0	0.0296463	0.00529476	0.0825637	-0.000223927	-0.0001552	0.000767256
1054.1274173957581	925.3280478754712	898.3896299191937	1.0557820000000002	25.068432	0.15186106	-0.0498155653	0.057447804299999995	0.009444066999999999	0.0002698473	0.001708391	0.015654407	-0.0323135425	-0.0524269107	0.045181852599999996	0.019715059	0.00043617220000000004	0.008361542	0.0678040334	0.0637558579	0.0571869721	0.048357089699999994	0.0376153169	0.0253863503	0.0121536856	-0.0015594983	-0.0152110245	-0.028261153599999998	-0.040193923799999996	-0.05053755	0.0	0.0	0.0373898	-0.0733715	0.0746073	-0.000208411	-0.0007790199999999998	0.000256694
1057.61975213444	925.7006800996717	898.0686174015698	1.087022	25.810205	0.18347725000000004	0.0586554212	-0.0249057929	0.0545301991	0.0238467536	0.0022116582	-0.0160138464	0.0613034005	0.014824990500000001	-0.020088354699999998	0.0700551163	-0.0604785334	-0.0005325605999999999	0.06769925980000001	0.0633453656	0.0562950929	0.046848545899999997	0.0354078292	0.0224599319	0.0085559982	-0.0057121328	-0.019737119299999998	-0.032921969599999996	-0.044705453099999994	-0.0545859904	0.0	0.0	0.0433308	0.00349855	0.0879593	-0.00150669	-0.000518655	0.000444334
1051.74240156645	925.077132157334	897.4203322138319	1.139602	27.05867	0.20075775	0.026057782	-0.0397668098	-0.0600650921	0.0047200824	-0.046954620499999995	0.0300289645	0.0015911878	0.013855931200000001	-0.0520490168	-0.08478559029999999	-0.012840696499999998	-0.028466019	0.0675906621	0.0629205608	0.0553745955	0.0452976641	0.0331503456	0.019487848500000002	0.0049346345	-0.009844123199999999	-0.0241729428	-0.0373969073	-0.0489115988	-0.0581907236	0.0	0.0	0.0452423	-0.0728521	0.0696914	0.000321672	-0.00061195	0.000607231
1056.0364469114245	926.9145449275239	898.1369669370596	1.1172780000000002	26.528601	0.17830080000000004	-0.045071352300000006	0.0568314815	0.0135161971	-0.0055092687	0.013182371799999999	0.0321110158	-0.0103069228	-0.0846919509	0.0207224939	0.024478530699999997	0.0148361313	0.0341241381	0.0674782463	0.0624815396	0.0544259479	0.0437058459	0.0308460535	0.0164761426	0.0012996156	-0.013940536299999999	-0.0284982067	-0.041660701200000004	-0.0527836287	-0.0613224483	0.0	0.0	0.0422322	0.0203089	0.0764915	-0.00100442	-0.000591475	0.000767256
1054.4119149625324	923.8624014268213	896.8879681215273	1.137263	27.003113	0.18242435	0.0440767946	-0.0398908569	0.0289438472	0.0156475381	-0.0072511702	-0.049958292800000005	0.0348958918	0.06382258269999999	-0.0192001558	0.0412181292	-0.0171730909	-0.0373357213	0.06736201900000001	0.062028401100000005	0.05344963230000001	0.0420745298	0.0284982067	0.0134309379	-0.0023389997	-0.0179865674	-0.032693128700000004	-0.045689277800000004	-0.0562950929	-0.0639557078	0.0	0.0	0.0518474	-0.0820212	0.0809068	-0.000271955	-0.000403886	0.000366035
1051.8186102192435	924.7463573409905	895.9186877071297	1.114411	26.460537	0.22510362	0.05667669980000001	-0.0613672583	-0.0297950727	-0.004330274	0.017963290700000002	0.05799848	0.0471124053	0.028262885800000002	-0.0671963545	-0.0332963508	0.012958986399999999	0.0017211542000000002	0.0672419867	0.061561247699999995	0.0524461451	0.04040519	0.0261101202	0.0103584255	-0.0059711424	-0.021967593799999997	-0.0367385224	-0.0494598916	-0.0594220045	-0.0660690975	0.0	0.0	0.0583127	0.00685892	0.10434	-0.0016221	-0.0007790199999999998	0.000767256
1053.9401286906689	925.1231230250612	897.0672507209123	1.157306	27.479031	0.16920277	-0.1042231468	0.0258092194	-0.05055337309999999	-0.0545586135	0.0276294243	-0.029765367799999998	-0.0849655593	-0.0564659863	0.030505955499999998	-0.0599946598	0.025547689199999998	0.0770582041	0.067118156	0.0610801849	0.0514159964	0.0386993352	0.0236851662	0.0072648527	-0.0095867617	-0.0258692278	-0.0406158857	-0.052951253600000005	-0.0621430036	-0.06764543860000001	0.0	0.0	0.0536961	-0.0794119	0.0835472	-0.000505258	-0.0007454109999999998	0.000767256
1052.866962752598	927.2180846545244	898.5717861121854	1.046457	24.847029	0.13614924999999997	-0.042472915800000004	0.0463145582	0.0295419804	0.0269042494	-0.0375568353	0.0431674415	-0.023081916600000002	-0.0598722343	0.0160862836	0.0528595868	-0.0430713955	0.0059626725	0.0669905341	0.0605853216	0.050359709800000006	0.036958507	0.021226768599999998	0.004156509	-0.0131758523	-0.0296773686	-0.0443074845	-0.056143651600000004	-0.064439503	-0.0686719175	0.0	0.0	0.0426365	0.0184328	0.0803421	-0.000679892	-0.000439248	0.000767256
1054.6210328321272	924.7972495445323	898.1722133329073	1.032173	24.507866	0.1449751	0.0205585881	-0.0236276328	0.0698119549	0.023348287599999996	-0.0498034885	-0.0657392403	0.0064234239	0.0366027867	0.012955538400000001	0.055472403899999995	-0.0863056081	0.0069192849	0.0668591281	0.06007676940000001	0.0492778223	0.0351842786	0.018738398700000002	0.0010397145	-0.0167284825	-0.0333782535	-0.0477964346	-0.0590190612	-0.0662958152	-0.0691401905	0.0	0.0	0.0412497	-0.08456189999999998	0.0666114	-0.0007946319999999998	-0.000861766	0.000767256
1054.561016445663	924.631731434072	896.6184579764188	1.025074	24.339302	0.16110148	0.084305616	-0.045195901600000005	-0.0196402038	0.0118129764	0.0156577795	-0.022337730899999998	0.06309616559999999	0.026948018900000002	-0.0542502787	0.0012358	-0.0042872946999999995	-0.0198218099	0.06672394549999999	0.0595546432	0.048170884000000004	0.0333782535	0.0162235701	-0.002079194	-0.0202348214	-0.036958507	-0.0510667788	-0.061561247699999995	-0.06769925980000001	-0.0690464512	0.0	0.0	0.0477108	-0.00426347	0.0947011	-0.00163136	-0.000950083	0.000767256
1047.8908527283056	923.0651338054266	895.2419654699981	0.930203	22.086708	0.10915068	0.0258496343	-0.07906031150000001	0.0039309709000000005	-0.04662988480000001	0.046252061399999995	0.0011527757	0.0105328124	0.0794019027	-0.0356397393	-0.009547009300000001	0.026261059700000002	-0.0037277727	0.0665849939	0.0590190612	0.0470394576	0.031542063700000005	0.0136858337	-0.0051938751	-0.0236851662	-0.04040519	-0.0541035594	-0.0637558579	-0.06864024980000001	-0.0683914616	0.0	0.0	0.052	-0.0709949	0.108659	-0.00130214	-0.00107899	0.0007419399999999999
1050.3005714349154	924.120260704029	896.3718657695451	0.911146	21.634199	0.17750865	-0.0131562211	-0.0709660447	0.0021777464	-0.0211425261	0.0407543667	-0.0127951072	-0.016490801	0.0561130688	-0.0380775733	0.0124037171	-0.0018624932999999999	0.0200642906	0.0664422811	0.0584701441	0.045884118200000004	0.0296773686	0.0111287729	-0.0082979962	-0.027069969	-0.0437058459	-0.0568928871	-0.065590501	-0.06911235730000001	-0.0671805457	0.0	0.0	0.0511261	-0.0127082	0.129189	-0.00255668	-0.000608286	0.000973057
1049.8959305677977	922.8641463614543	897.1132158679255	0.955102	22.6779	0.23155655	-0.0761319991	-0.051141914299999994	0.058625208600000006	0.0111006659	0.016424015400000002	-0.0247099764	-0.09031528259999999	0.0523413322	-0.0184083096	0.0604840187	0.0122457218	-0.0049825731	0.0662958152	0.0579080162	0.044705453099999994	0.027785853500000002	0.0085559982	-0.0113852459	-0.0303798633	-0.046848545899999997	-0.0594220045	-0.0670548185	-0.06911235730000001	-0.06542354660000001	0.0	0.0	0.0596652	-0.08147759999999998	0.111105	-0.000556679	-0.00106129	0.000702781
1052.0039646945663	924.173178793041	898.3453337619342	1.005592	23.876734	0.18808514	-0.0691307258	0.0115639323	0.026528472400000003	0.0484083813	-0.0356175046	0.0379931461	-0.0734929647	-0.016460676100000002	0.0125649715	0.057193534500000004	0.0267377256	-0.025198855299999996	0.0661456045	0.0573328043	0.0435040615	0.0258692278	0.0059711424	-0.0144493473	-0.03360569	-0.0498219321	-0.0616793442	-0.0681405429	-0.06864024980000001	-0.0631347463	0.0	0.0	0.0569339	-0.00309981	0.133554	-0.00198582	-0.000843488	0.000746379
1051.5847342086397	923.6062249415759	898.6510149577957	0.978104	23.224068	0.15646549	-0.0712719598	0.043988247800000005	0.044369081799999995	0.0346283437	-0.0376562458	0.045888770999999995	-0.0723929378	-0.0214025241	0.0309131592	0.0542156009	0.0466238707	-0.061157498	0.0659916575	0.05674463849999999	0.042280554299999995	0.023929223399999998	0.0033778553000000005	-0.017484070600000002	-0.0367385224	-0.052615258399999996	-0.0636545817	-0.0688415442	-0.06769925980000001	-0.060332749500000005	0.0	0.0	0.0622299	-0.08701599999999998	0.107086	-0.00127386	-0.000929323	0.000728468
1054.4701629103529	926.9978676363727	899.3152868771846	0.982796	23.335463	0.16458684	-0.040026855	0.0547099962	-0.001157652	0.0581093982	0.0087846597	-0.0046252677	-0.0204103185	-0.0942562584	0.0225707427	0.012926401799999999	0.015046211499999998	-0.0394158898	0.0658339828	0.056143651600000004	0.0410355533	0.021967593799999997	0.0007797987	-0.0204832456	-0.039769691499999996	-0.0552184296	-0.065338683	-0.0691538644	-0.0662958152	-0.057040332400000004	0.0	0.0	0.0565573	-0.00679101	0.0911006	-0.00224258	-0.000930548	0.0010126
1054.496468435175	924.660502275304	899.5583138518759	0.978952	23.244202	0.17834554000000002	-0.031072830299999996	0.0678983327	0.0172922803	0.043080456399999995	0.0023263451	0.0013700753	-0.0209830687	-0.043330624400000003	0.048483562699999996	0.0271829733	0.0055738794	-0.0675511806	0.06567258940000001	0.0555299795	0.039769691499999996	0.0199861115	-0.001819359	-0.0234407745	-0.0426908092	-0.057622037699999996	-0.06672394549999999	-0.0690757402	-0.064439503	-0.053284257800000005	0.0	0.0	0.07206279999999998	-0.0886736	0.0702686	-0.00136801	-0.0008904279999999999	0.0007247809999999998
1051.2272332841133	924.6480855579068	898.1445387327055	1.158346	27.503721	0.13600555	0.0511653251	0.021597906200000003	-0.0991067624	0.08888132050000001	0.08802011230000001	-0.06573451849999999	0.0502213949	-0.048816516500000004	-0.0376692039	-0.0618684866	0.0739639498	-0.1331089331	0.0655074863	0.054903760700000005	0.0384836123	0.0179865674	-0.0044159478	-0.026350644	-0.0454937922	-0.0598173958	-0.0678040334	-0.0686076127	-0.0621430036	-0.0490950572	0.0	0.0	0.0889124	-0.0181189	0.0537571	-0.00122655	-0.00129683	0.000818714
1046.9832568582328	924.8032618497983	899.1673857314156	1.128595	26.797298	0.1208375	-0.0711903515	-0.0030335706	-0.0247109944	-0.018151553799999998	0.0954295324	0.022230012900000002	-0.0617336197	-0.032708207	0.021401829700000003	-0.0228890242	0.0587666817	-0.0028018323	0.065338683	0.054265136799999995	0.0371779697	0.0159707684	-0.0070063012	-0.0292069379	-0.048170884000000004	-0.0617965697	-0.0685740068	-0.067752125	-0.0594220045	-0.044506783	0.0	0.0	0.07252229999999998	-0.0556295	0.0809199	-0.00161326	-0.00101489	0.000691884
1051.0078916286107	924.8432077366876	902.0100169842246	1.126533	26.748339	0.055490799999999986	-0.0456876155	0.0161826259	-0.077553317	0.0714885996	-0.0190894218	-0.0697203237	-0.0535590451	-0.056749713099999995	4.2488000000000004e-05	-0.046815873499999994	-0.0090301526	-0.0997536436	0.06516618889999999	0.0536142521	0.0358534272	0.013940536299999999	-0.0095867617	-0.032003848700000004	-0.0507146766	-0.0635524067	-0.0690303441	-0.0665141071	-0.0562950929	-0.0395567314	0.0	0.0	0.0725346	-0.0350599	0.0740495	-0.00190122	-0.00124677	0.000732814
1051.3380922815782	924.5049338765477	900.0860612566876	1.045737	24.829924	0.029427400000000006	0.0571125269	0.0187802974	-0.0960264533	0.0360473033	0.022449015	-0.0612346287	0.0462056916	-0.0183287601	-0.0194846351	-0.0774503225	0.013468468700000001	-0.0961206967	0.0649900138	0.052951253600000005	0.034510658300000004	0.011897705900000001	-0.0121536856	-0.03473569	-0.0531181308	-0.0650785609	-0.069170958	-0.064900549	-0.0527836287	-0.0342851393	0.0	0.0	0.0725582	-0.0383965	0.07401549999999998	-0.0017635699999999997	-0.00156348	0.00066651
