utimesec    40.190000
stimesec    0.510000
ru_maxrss   251200
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   61368
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  12344
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    18315
ru_nivcsw   90
