utimesec    1073.100000
stimesec    0.380000
ru_maxrss   496396
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   123296
ru_majflt   8
ru_nswap    0
ru_inblock  1464
ru_oublock  15016
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    9098
ru_nivcsw   1953
