utimesec    4663.720000
stimesec    5.760000
ru_maxrss   307512
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   75343
ru_majflt   9
ru_nswap    0
ru_inblock  7208
ru_oublock  11224
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    161323
ru_nivcsw   13457
