utimesec    1416.220000
stimesec    0.320000
ru_maxrss   517420
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   128591
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  14872
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    8976
ru_nivcsw   2712
