utimesec    4711.960000
stimesec    5.960000
ru_maxrss   305004
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   74717
ru_majflt   0
ru_nswap    0
ru_inblock  5584
ru_oublock  11104
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    154856
ru_nivcsw   14220
