utimesec    2872.260000
stimesec    2.940000
ru_maxrss   349320
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   85886
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  11224
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    88380
ru_nivcsw   8197
