utimesec    2680.970000
stimesec    2.740000
ru_maxrss   346164
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   85022
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  11104
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    79332
ru_nivcsw   8327
