utimesec    39.760000
stimesec    0.530000
ru_maxrss   253472
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   62000
ru_majflt   1
ru_nswap    0
ru_inblock  232
ru_oublock  12472
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    18805
ru_nivcsw   128
